	SRR23478191	SRR23478195	SRR23478196	SRR23478197	SRR23478198	SRR23478199	SRR23478200	SRR23478201	SRR23478202	SRR23478203	SRR23478204	SRR23478205	SRR23478206	SRR23478207	SRR23478208	SRR23478209	SRR23478210	SRR23478211	SRR23478212	SRR23478213	SRR23478214	SRR23478215	SRR23478216	SRR23478217	SRR23478218	SRR23478220	SRR23478227	SRR23478228	SRR23478229	SRR23478230	SRR23478231	SRR23478232	SRR23478233	SRR23478234	SRR23478235	SRR23478236	SRR23478237	SRR23478238	SRR23478239	SRR23478240	SRR23478241	SRR23478242	SRR23478243	SRR23478244	SRR23478245	SRR23478246	SRR23478247	SRR23478248	SRR23478249	SRR23478250	SRR23478251	SRR23478252	SRR23478253	SRR23478254	SRR23478255	SRR23478256	SRR23478257	SRR23478258	SRR23478259	SRR23478260	SRR23478261	SRR23478262	SRR23478263	SRR23478264	SRR23478265	SRR23478266	SRR23478267	SRR23478268	SRR23478269	SRR23478270	SRR23478271	SRR23478272	SRR23478273	SRR23478274	SRR23478275	SRR23478276	SRR23478277	SRR23478278	SRR23478279	SRR23478280	SRR23478281	SRR23478282	SRR23478283	SRR23478284	SRR23478285	SRR23478286	SRR23478287	SRR23478288	SRR23478289	SRR23478290	SRR23478291	SRR23478292	SRR23478293	SRR23478294	SRR23492483	SRR23492508	SRR23492516	SRR23492517	SRR23492518	SRR23492520	SRR23492521	SRR23492522	SRR23492523	SRR23492524	SRR23492525	SRR23492530	SRR23492531	SRR23492532	SRR23492534	SRR23492545	SRR23492546	SRR23492547	SRR23492549	SRR23492550	SRR23492551	SRR23492553	SRR23492554	SRR23492555	SRR23492556	SRR23492560	SRR29856071	SRR29856073	SRR29856074	SRR29856077	SRR29856079	SRR29856080	SRR29856082	SRR29856083	SRR29856085	SRR29856086	SRR29856087	SRR29856088	SRR29856090	SRR29856091	SRR29856092	SRR29856093	SRR29856094	SRR29856095	SRR29856096	SRR29856097	SRR29856098	SRR29856099	SRR29856102
SRR23478228	0.9404363752189839	0.9511068641503424	0.8934543717152413	0.9157509157509157	0.9125656951743908	0.8780060519190954	0.862239210065297	0.8256091734352604	0.9020544672718586	0.6892817327599936	0.8910654562828476	0.934702978181239	0.6438923395445134	0.7098264054785793	0.927536231884058	0.609332696289218	0.8023570632266285	0.9522216913521261	0.8342092689918776	0.9321548017200191	0.6314699792960663	0.6227106227106227	0.6453256888039497	0.7687529861442904	0.758082497212932	0.9316770186335404	0.9939480809046026	0.0	0.8036311514572384	0.8533205924510272	0.7956681000159261	0.7821309125656952	0.7490046185698359	0.9202102245580507	0.8393056219143176	0.8821468386685778	0.8012422360248447	0.9079471253384297	0.8794394011785316	0.8690874343048256	0.8674948240165632	0.884854276158624	0.9211657907310081	0.8721133938525243	0.9130434782608695	0.922439878961618	0.8517279821627648	0.8416945373467113	0.9848702022615066	0.7767160375856028	0.8095238095238095	0.8819875776397516	0.9632107023411371	0.9697404045230132	0.8200350374263418	0.9170250039815258	0.9399585921325052	0.9046026437330785	0.9337474120082816	0.767160375856028	0.9036470775601211	0.8147794234750757	0.7870680044593088	0.9741997133301481	0.9593884376493073	0.8423315814620163	0.7856346551998726	0.8466316292403249	0.9597069597069597	0.9531772575250836	0.8361204013377926	0.9706959706959707	0.9761108456760631	0.9778627169931517	0.9605032648510909	0.957318044274566	0.9769071508201943	0.8748208313425705	0.9289695811434941	0.9453734671125975	0.94569198917025	0.9089026915113871	0.9170250039815258	0.947603121516165	0.9028507724159898	0.9442586399108138	0.9719700589265806	0.9563624781016086	0.8682911291606944	0.8749800923713967	0.8944099378881988	0.9010989010989011	0.9526994744386049	0.8985507246376812	0.8803949673514891	0.9491957318044275	0.9937888198757764	0.9479216435738175	0.9189361363274406	0.9181398311833094	0.9104953017996497	0.8131868131868132	0.9114508679726071	0.7728937728937729	0.9569995222169135	0.8714763497372193	0.8850135371874502	0.7778308647873865	0.78786430960344	0.9006211180124224	0.8931358496575887	0.7908902691511387	0.9675107501194458	0.8792801401497053	0.8760949195731804	0.8122312470138557	0.871954132823698	0.9356585443541965	0.9520624303232998	0.9648033126293996	0.9729256250995382	0.9270584487975793	0.9307214524605829	0.8407389711737537	0.8015607580824972	0.9949036470775601	0.8342092689918776	0.9565217391304348	0.8799171842650103	0.8797579232361841	0.9519031692944736	0.9474438604873388	0.9033285555024686	0.9149546106067845	0.8896321070234113	0.9818442427138079	0.9781812390508042	0.8773690078037905	0.8716356107660456	0.8687689122471731	0.8869246695333652	0.9284917980570154	0.8203535594839942
SRR23478229	0.9073100812231247	0.9081063863672559	0.9007803790412486	0.9265806657111005	0.8249721293199554	0.8211498646281254	0.8292721770982641	0.7888198757763976	0.8843764930721453	0.602165949992037	0.8816690555820991	0.8453575410097149	0.7756012103838191	0.7947125338429686	0.9079471253384297	0.6591813983118331	0.787227265488135	0.9463290332855551	0.7341933428889951	0.8759356585443542	0.7439082656473961	0.7322822105430801	0.7340340818601688	0.7614269788182831	0.6446886446886447	0.9253065774804905	0.9893295110686415	0.8036311514572384	0.0	0.8783245739767479	0.7615862398471094	0.7792642140468228	0.8287943940117853	0.8940914158305463	0.8174868609651218	0.8401019270584488	0.652014652014652	0.7383341296384774	0.8512501990762861	0.860328077719382	0.6453256888039497	0.8660614747571269	0.6784519827998089	0.8826246217550565	0.9455327281414238	0.7929606625258799	0.7464564421086161	0.7302118171683389	0.9808886765408504	0.609969740404523	0.8082497212931996	0.8061793279184584	0.9654403567447045	0.9710144927536232	0.7603121516164995	0.9241917502787068	0.9569995222169135	0.8799171842650103	0.9232361841057494	0.7641344163083293	0.8273610447523491	0.747093486223921	0.6997929606625258	0.9800923713967192	0.9673514890906195	0.6602962255136168	0.727663640707119	0.7316451664277751	0.8944099378881988	0.935340022296544	0.7986940595636248	0.9734034081860169	0.9845516802038541	0.9730848861283644	0.9124064341455645	0.9289695811434941	0.9767478897913681	0.7531454053193184	0.928173275999363	0.873228221054308	0.9526994744386049	0.6026437330785157	0.8385093167701864	0.9499920369485587	0.8243350852046504	0.8944099378881988	0.977384933906673	0.9471253384296863	0.8375537505972288	0.6669851887243191	0.8772097467749642	0.9364548494983278	0.9582736104475235	0.7896161809205288	0.8262462175505654	0.9377289377289377	0.9894887720974678	0.9232361841057494	0.9098582576843447	0.925625099538143	0.9453734671125975	0.7996496257365823	0.9280140149705367	0.7591973244147158	0.9382067208154165	0.9230769230769231	0.7311673833412964	0.7509157509157509	0.78913839783405	0.8917025003981526	0.8084089823220258	0.8652651696129957	0.9517439082656474	0.7163561076604554	0.7553750597228858	0.7510750119445772	0.8651059085841695	0.8213091256569517	0.9574773053033923	0.955406911928651	0.9710144927536232	0.8797579232361841	0.9116101290014333	0.8023570632266285	0.7469342251950948	0.989010989010989	0.8084089823220258	0.979296066252588	0.8991877687529861	0.9100175187131709	0.8909061952540214	0.9517439082656474	0.8112756808408982	0.7337155598025163	0.8474279343844561	0.9665551839464883	0.9560439560439561	0.8733874820831342	0.9311992355470616	0.8585762064022934	0.798216276477146	0.905558209906036	0.7865902213728301
SRR23478230	0.9114508679726071	0.956681000159261	0.9316770186335404	0.9288103201146679	0.9079471253384297	0.9100175187131709	0.8773690078037905	0.8380315336837076	0.7821309125656952	0.8643096034400383	0.9362955884695016	0.9464882943143813	0.8630355152094282	0.6870520783564262	0.8681318681318682	0.8722726548813505	0.8859691033604077	0.8577799012581622	0.8686096512183469	0.9297658862876255	0.8216276477146043	0.7709826405478579	0.7623825449912407	0.7478897913680522	0.800127408823061	0.9523809523809523	0.9928332537028189	0.8533205924510272	0.8783245739767479	0.0	0.7337155598025163	0.7163561076604554	0.8717948717948718	0.9657588788023571	0.9038063385889473	0.8187609491957318	0.7408823060996974	0.7717789456919891	0.9311992355470616	0.7376970855231725	0.7924828794394012	0.8883580187928014	0.7849976110845676	0.8295906991559165	0.9603440038222647	0.9251473164516643	0.7939162286988374	0.6418219461697723	0.9015766841853798	0.8646281254976907	0.6523331740723045	0.9103360407708234	0.885491320273929	0.8993470297818124	0.9211657907310081	0.9391622869883739	0.9808886765408504	0.9585921325051759	0.9756330625895844	0.8655836916706482	0.8295906991559165	0.7523491001751871	0.8267240006370441	0.9843924191750278	0.9807294155120242	0.8284758719541329	0.8388278388278388	0.8157349896480331	0.9517439082656474	0.9329511068641504	0.894569198917025	0.9810479375696767	0.904284121675426	0.8947284599458513	0.8580984233158147	0.8832616658703615	0.9872591176939003	0.9093804745978659	0.9555661729574773	0.9491957318044275	0.8815097945532728	0.902372989329511	0.9425067685937251	0.9128842172320433	0.822105430801083	0.894569198917025	0.9875776397515528	0.9345437171524128	0.8678133460742157	0.8697244784201306	0.8491798057015448	0.9654403567447045	0.9719700589265806	0.7542602325211021	0.9436215957955089	0.9162286988373944	0.9952221691352127	0.9605032648510909	0.9198917025003982	0.9765886287625418	0.9264214046822743	0.8942506768593725	0.907469342251951	0.8681318681318682	0.9299251473164517	0.9694218824653608	0.8139831183309444	0.7808568243350852	0.9087434304825609	0.7967829272177098	0.9304029304029304	0.7950310559006211	0.937251154642459	0.7536231884057971	0.9480809046026437	0.8343685300207039	0.8630355152094282	0.8152572065615544	0.79041248606466	0.9800923713967192	0.9880554228380315	0.9452142060837713	0.8878802357063227	0.9296066252587992	0.9233954451345756	0.9745182353878006	0.9087434304825609	0.6591813983118331	0.9448956840261188	0.9754738015607581	0.8558687689122472	0.9606625258799172	0.8596910336040771	0.8821468386685778	0.9103360407708234	0.8982322025800287	0.9804108934543717	0.9810479375696767	0.882306099697404	0.9577958273610447	0.9101767797419972	0.9496735148909062	0.8275203057811753
SRR23478231	0.9246695333651855	0.9611403089663959	0.954769867813346	0.9538143016403886	0.9440993788819876	0.9361363274406753	0.8815097945532728	0.855072463768116	0.609332696289218	0.7929606625258799	0.9200509635292244	0.9555661729574773	0.7888198757763976	0.8631947762382545	0.6747889791368052	0.7808568243350852	0.7827679566810002	0.6954929128842172	0.8861283643892339	0.9251473164516643	0.7348303870043	0.7504379678292722	0.7232043318999841	0.8087275043796783	0.6845039018952063	0.9130434782608695	0.9928332537028189	0.7956681000159261	0.7615862398471094	0.7337155598025163	0.0	0.4720496894409938	0.8729096989966555	0.9576365663322185	0.8528428093645485	0.6190476190476191	0.5276317885013537	0.8979136805223762	0.8963210702341137	0.8158942506768594	0.7424749163879598	0.8709985666507406	0.8477464564421087	0.6768593725115464	0.9289695811434941	0.9014174231565536	0.6539257843605669	0.7228858098423315	0.7072782290173595	0.7200191113234592	0.5703137442267877	0.8523650262780698	0.7063226628444019	0.8069756330625896	0.862239210065297	0.9393215480172001	0.9480809046026437	0.904284121675426	0.9358178053830227	0.7531454053193184	0.587991718426501	0.7700270743749005	0.7569676700111483	0.9777034559643255	0.9646440516005733	0.782608695652174	0.7631788501353719	0.8058608058608059	0.9574773053033923	0.9386845039018952	0.8786430960344004	0.9708552317247969	0.7088708393056219	0.6996336996336996	0.6512183468705208	0.8230609969740404	0.9853479853479854	0.8620799490364708	0.9361363274406753	0.9345437171524128	0.8063385889472846	0.8275203057811753	0.9069915591654722	0.8998248128682911	0.8690874343048256	0.9189361363274406	0.9727663640707119	0.9404363752189839	0.8662207357859532	0.8213091256569517	0.8665392578436056	0.9318362796623666	0.956681000159261	0.8679726071030419	0.9087434304825609	0.9640070074852684	0.9929925147316452	0.959229176620481	0.9413919413919414	0.9299251473164517	0.9288103201146679	0.8130275521579869	0.9635292243987896	0.928173275999363	0.9190953973562669	0.9536550406115624	0.7174709348622392	0.8407389711737537	0.9659181398311834	0.9487179487179487	0.8686096512183469	0.8088867654085046	0.9872591176939003	0.8090460264373308	0.8466316292403249	0.7803790412486065	0.8921802834846313	0.8786430960344004	0.9770664118490205	0.9802516324255455	0.9823220258002867	0.9374104156712852	0.8846950151297978	0.8912247173116739	0.9117693900302596	0.9964962573658226	0.7932791845835324	0.9727663640707119	0.906832298136646	0.9506290810638637	0.9337474120082816	0.9863035515209428	0.8940914158305463	0.893295110686415	0.9108138238573021	0.7039337474120083	0.989648033126294	0.9076286032807772	0.7658862876254181	0.9339066730371078	0.9382067208154165	0.9261028826246217	0.8807134894091416
SRR23478232	0.9477623825449912	0.955406911928651	0.9294473642299729	0.9326325848064978	0.94824016563147	0.9214843127886606	0.8702022615066093	0.8665392578436056	0.47873865265169613	0.8050645007166747	0.9283325370281892	0.9358178053830227	0.754897276636407	0.8342092689918776	0.5263577002707438	0.726389552476509	0.7541009714922758	0.5462653288740246	0.8582576843446409	0.9421882465360726	0.7386526516961299	0.7861124382863514	0.6372033763338111	0.8541168975951585	0.68434464086638	0.9415512024207676	0.9929925147316452	0.7821309125656952	0.7792642140468228	0.7163561076604554	0.4720496894409938	0.0	0.8235387800605192	0.9756330625895844	0.9020544672718586	0.42395285873546745	0.5292243987896161	0.9084249084249084	0.895843287147635	0.8537983755375059	0.7929606625258799	0.9138397834050008	0.8630355152094282	0.6899187768752986	0.9606625258799172	0.9063545150501672	0.5822583213887562	0.6932632584806497	0.5529542920847269	0.765249243510113	0.5790731008122313	0.8679726071030419	0.5566172957477306	0.809205287466157	0.8869246695333652	0.9711737537824494	0.9714922758401019	0.9393215480172001	0.9630514413123109	0.7945532728141423	0.5779582736104475	0.7184265010351967	0.7628603280777194	0.979933110367893	0.9710144927536232	0.8107978977544195	0.8187609491957318	0.8209906035992992	0.9530179964962574	0.9710144927536232	0.9003025959547699	0.9797738493390667	0.6287625418060201	0.620321707278229	0.5160057333970377	0.8276795668100015	0.9839146360885491	0.8811912724956203	0.9474438604873388	0.930084408345278	0.8111164198120719	0.8784838350055741	0.945054945054945	0.9036470775601211	0.870043000477783	0.9251473164516643	0.9875776397515528	0.9635292243987896	0.8909061952540214	0.8358018792801402	0.9096989966555183	0.9522216913521261	0.9749960184742793	0.9071508201942985	0.9262621436534481	0.9335881509794554	0.9956999522216914	0.9608217869087434	0.9466475553432075	0.936614110527154	0.9144768275203058	0.8158942506768594	0.9245102723363593	0.870043000477783	0.917184265010352	0.9557254339863035	0.8063385889472846	0.864150342411212	0.955406911928651	0.9563624781016086	0.8870839305621915	0.800764452938366	0.979296066252588	0.8592132505175983	0.8929765886287625	0.8482242395285874	0.860328077719382	0.8609651218346871	0.977384933906673	0.9724478420130594	0.9832775919732442	0.9205287466157032	0.8974358974358975	0.9069915591654722	0.8902691511387164	0.9982481286829112	0.8810320114667941	0.9358178053830227	0.9186176142697882	0.9608217869087434	0.9440993788819876	0.9652810957158783	0.8243350852046504	0.8772097467749642	0.9323140627488453	0.5609173435260392	0.9872591176939003	0.9393215480172001	0.7865902213728301	0.9538143016403886	0.9302436693741042	0.9319955406911928	0.8714763497372193
SRR23478233	0.957955088389871	0.9710144927536232	0.9039655996177736	0.9179805701544832	0.8504538939321548	0.9079471253384297	0.8010829749960184	0.7544194935499283	0.9377289377289377	0.772256728778468	0.8861283643892339	0.9377289377289377	0.8143016403885969	0.6790890269151139	0.9415512024207676	0.7509157509157509	0.8404204491161013	0.9576365663322185	0.8827838827838828	0.9789775441949355	0.8444019748367575	0.8517279821627648	0.8219461697722568	0.7340340818601688	0.7945532728141423	0.9856665074056379	0.9931517757604714	0.7490046185698359	0.8287943940117853	0.8717948717948718	0.8729096989966555	0.8235387800605192	0.0	0.9735626692148431	0.9496735148909062	0.8676540850453894	0.8858098423315814	0.9135212613473483	0.9218028348463131	0.9421882465360726	0.8643096034400383	0.9546106067845198	0.9318362796623666	0.9093804745978659	0.9724478420130594	0.9538143016403886	0.8888358018792801	0.7971014492753623	0.9941073419334289	0.84217232043319	0.8924988055422838	0.8690874343048256	0.9969740404523013	0.988373944895684	0.8985507246376812	0.9823220258002867	0.9875776397515528	0.9679885332059245	0.985188724319159	0.8840579710144928	0.9291288421723204	0.8375537505972288	0.8319796145883103	0.989010989010989	0.9953814301640389	0.8270425226946966	0.8678133460742157	0.9053989488772097	0.9691033604077083	0.987736900780379	0.947603121516165	0.9888517279821628	0.99745182353878	0.9928332537028189	0.9726071030418857	0.9840738971173754	0.990285077241599	0.9143175664914795	0.9770664118490205	0.967032967032967	0.9818442427138079	0.9444179009396401	0.9700589265806657	0.9859850294632904	0.9324733237776716	0.9644847905717471	0.9976110845676063	0.9738811912724956	0.959229176620481	0.9405956362478102	0.9630514413123109	0.9791368052237618	0.9698996655518395	0.9517439082656474	0.9741997133301481	0.8955247650899825	0.9958592132505176	0.9646440516005733	0.9832775919732442	0.9812071985985029	0.9659181398311834	0.8515687211339386	0.9272177098264055	0.8679726071030419	0.9713330148112757	0.9700589265806657	0.9058767319636885	0.6755852842809364	0.7504379678292722	0.9831183309444179	0.9001433349259437	0.8160535117056856	0.915273132664437	0.9496735148909062	0.9538143016403886	0.7733715559802516	0.9310399745182354	0.9429845516802039	0.9777034559643255	0.9593884376493073	0.9738811912724956	0.8596910336040771	0.9577958273610447	0.9541328236980411	0.7631788501353719	0.9968147794234751	0.8913839783405001	0.977384933906673	0.9386845039018952	0.9729256250995382	0.9745182353878006	0.9646440516005733	0.9429845516802039	0.9506290810638637	0.9386845039018952	0.9850294632903328	0.9761108456760631	0.9746774964166268	0.9906035992992515	0.9641662685140946	0.9100175187131709	0.8832616658703615	0.8756171364867017
SRR23478234	0.9270584487975793	0.9765886287625418	0.9726071030418857	0.9515846472368211	0.9612995699952221	0.9181398311833094	0.9608217869087434	0.9802516324255455	0.9474438604873388	0.9222806179327918	0.9738811912724956	0.9077878643096035	0.9544513457556936	0.9420289855072463	0.8896321070234113	0.9203694855868769	0.8514094601051123	0.9565217391304348	0.8979136805223762	0.8974358974358975	0.9050804268195572	0.8620799490364708	0.9593884376493073	0.9396400700748527	0.9278547539417105	0.9426660296225514	0.9929925147316452	0.9202102245580507	0.8940914158305463	0.9657588788023571	0.9576365663322185	0.9756330625895844	0.9735626692148431	0.0	0.8483835005574136	0.9568402611880873	0.9562032170727823	0.9423475075648988	0.8257684344640867	0.9425067685937251	0.9041248606465998	0.8797579232361841	0.885491320273929	0.8407389711737537	0.8803949673514891	0.905558209906036	0.9504698200350374	0.9033285555024686	0.9753145405319318	0.9533365185539099	0.9519031692944736	0.9520624303232998	0.8923395445134575	0.8931358496575887	0.8192387322822106	0.7545787545787546	0.7861124382863514	0.7716196846631629	0.7620640229335881	0.8660614747571269	0.9345437171524128	0.8450390189520625	0.9319955406911928	0.9114508679726071	0.8493390667303711	0.9310399745182354	0.9488772097467749	0.8936136327440676	0.978659022137283	0.8345277910495302	0.8439241917502787	0.8666985188724319	0.8979136805223762	0.9536550406115624	0.9549291288421723	0.9139990444338271	0.9562032170727823	0.8388278388278388	0.7865902213728301	0.9455327281414238	0.8045867176301958	0.8491798057015448	0.8717948717948718	0.8375537505972288	0.9151138716356108	0.9085841694537347	0.7598343685300207	0.9254658385093167	0.9310399745182354	0.8802357063226628	0.9304029304029304	0.84217232043319	0.8530020703933747	0.8590539894887721	0.9659181398311834	0.9741997133301481	0.9855072463768116	0.9407548972766364	0.8166905558209906	0.835005574136009	0.8568243350852046	0.8630355152094282	0.9848702022615066	0.9533365185539099	0.9463290332855551	0.9487179487179487	0.8901098901098901	0.9350215002388915	0.9313584965758879	0.9436215957955089	0.9329511068641504	0.9616180920528746	0.9840738971173754	0.8878802357063227	0.9472845994585125	0.9571587832457398	0.8052237617455009	0.9923554706163402	0.9671922280617933	0.978659022137283	0.9632107023411371	0.9627329192546584	0.8692466953336518	0.8660614747571269	0.9429845516802039	0.9982481286829112	0.8420130594043638	0.9960184742793439	0.7658862876254181	0.7556935817805382	0.9006211180124224	0.9910813823857302	0.8889950629081064	0.8797579232361841	0.7757604714126454	0.9713330148112757	0.978659022137283	0.8969581143494187	0.9060359929925147	0.8593725115464246	0.9351807612677178	0.9147953495779583	0.9431438127090301
SRR23478235	0.8709985666507406	0.9552476508998248	0.9660774008600096	0.9493549928332538	0.950151297977385	0.9225991399904443	0.9211657907310081	0.9654403567447045	0.855072463768116	0.9025322503583373	0.9595476986781335	0.922439878961618	0.9089026915113871	0.8717948717948718	0.9491957318044275	0.8620799490364708	0.7687529861442904	0.9617773530817009	0.9033285555024686	0.8329351807612677	0.8069756330625896	0.8265647396082179	0.8326166587036152	0.9428252906513777	0.8639910813823858	0.7456601369644847	0.9812071985985029	0.8393056219143176	0.8174868609651218	0.9038063385889473	0.8528428093645485	0.9020544672718586	0.9496735148909062	0.8483835005574136	0.0	0.9175027870680045	0.8620799490364708	0.8631947762382545	0.8590539894887721	0.8224239528587355	0.8665392578436056	0.6840261188087275	0.7920050963529225	0.8316610925306578	0.8639910813823858	0.8197165153686893	0.7961458831024049	0.8233795190316929	0.9538143016403886	0.7427934384456124	0.8436056696926262	0.873228221054308	0.8502946329033285	0.9523809523809523	0.7396082178690875	0.8200350374263418	0.9009396400700749	0.7093486223921006	0.8490205446727186	0.8523650262780698	0.7889791368052238	0.8437649307214524	0.7835642618251314	0.9089026915113871	0.8329351807612677	0.8353240961936614	0.8217869087434305	0.7813346074215639	0.9721293199554069	0.831820353559484	0.726389552476509	0.9087434304825609	0.9109730848861284	0.9334288899506291	0.8988692466953336	0.853161331422201	0.9458512501990762	0.8111164198120719	0.8617614269788183	0.9044433827042523	0.8982322025800287	0.8029941073419334	0.7924828794394012	0.8686096512183469	0.8412167542602326	0.8190794712533843	0.9018952062430323	0.8749800923713967	0.7943940117853161	0.7521898391463608	0.7553750597228858	0.7748049052396878	0.874502309284918	0.8292721770982641	0.8380315336837076	0.9686255773212294	0.9781812390508042	0.9477623825449912	0.8131868131868132	0.8483835005574136	0.8807134894091416	0.8340500079630514	0.9730848861283644	0.9273769708552317	0.8716356107660456	0.8760949195731804	0.7877050485746138	0.9383659818442427	0.9402771141901577	0.8644688644688645	0.8319796145883103	0.9418697244784201	0.9737219302436694	0.8256091734352604	0.8655836916706482	0.8493390667303711	0.870043000477783	0.9738811912724956	0.9590699155916548	0.968307055263577	0.9609810479375697	0.9463290332855551	0.8851727982162765	0.7916865742952699	0.9417104634495939	0.9918776875298615	0.8767319636884854	0.9899665551839465	0.8490205446727186	0.8931358496575887	0.853161331422201	0.9874183787227265	0.8130275521579869	0.8068163720337633	0.8695652173913043	0.967032967032967	0.9754738015607581	0.860328077719382	0.8270425226946966	0.8584169453734671	0.9090619525402134	0.9388437649307214	0.809205287466157
SRR23478236	0.9184583532409619	0.9619366141105271	0.945054945054945	0.9370918936136328	0.8888358018792801	0.9128842172320433	0.8966395922917662	0.9296066252587992	0.390030259595477	0.9087434304825609	0.9370918936136328	0.9390030259595477	0.8894728459945851	0.8405797101449275	0.399745182353878	0.8748208313425705	0.8612836438923396	0.547220895046982	0.8561872909698997	0.9512661251791686	0.8711578276795668	0.8695652173913043	0.8942506768593725	0.8737060041407867	0.8805542283803154	0.950151297977385	0.9933110367892977	0.8821468386685778	0.8401019270584488	0.8187609491957318	0.6190476190476191	0.42395285873546745	0.8676540850453894	0.9568402611880873	0.9175027870680045	0.0	0.6481923873228221	0.8905876731963689	0.8947284599458513	0.9020544672718586	0.8533205924510272	0.9103360407708234	0.895843287147635	0.7520305781175346	0.9675107501194458	0.904921165790731	0.7267080745341615	0.7730530339225992	0.3597706641184902	0.8813505335244466	0.6637999681477942	0.8905876731963689	0.5518394648829431	0.8050645007166747	0.8703615225354355	0.9635292243987896	0.9655996177735309	0.9155916547220895	0.94951425386208	0.8896321070234113	0.6107660455486542	0.8397834050007963	0.8620799490364708	0.982481286829113	0.9635292243987896	0.8399426660296225	0.8560280299410734	0.8808727504379679	0.9436215957955089	0.9563624781016086	0.8875617136486702	0.9820035037426342	0.6204809683070552	0.6239847109412326	0.3481446090141742	0.8265647396082179	0.9794553272814143	0.870043000477783	0.9356585443541965	0.9267399267399268	0.7971014492753623	0.8885172798216276	0.9205287466157032	0.894569198917025	0.9235547061634019	0.9385252428730689	0.982481286829113	0.9659181398311834	0.8733874820831342	0.84089823220258	0.8985507246376812	0.954769867813346	0.9729256250995382	0.8993470297818124	0.9039655996177736	0.9433030737378564	0.9956999522216914	0.9726071030418857	0.9399585921325052	0.9472845994585125	0.9530179964962574	0.8566650740563784	0.9641662685140946	0.8463131071826724	0.9233954451345756	0.922439878961618	0.8737060041407867	0.9103360407708234	0.9445771619684663	0.9326325848064978	0.8840579710144928	0.8996655518394648	0.9697404045230132	0.9095397356266921	0.8975951584647237	0.8856505813027552	0.9163879598662207	0.9638477464564421	0.9847109412326803	0.9675107501194458	0.9638477464564421	0.8606465997770345	0.9463290332855551	0.8772097467749642	0.8727504379678293	0.998088867654085	0.8393056219143176	0.9853479853479854	0.9050804268195572	0.945054945054945	0.935340022296544	0.957955088389871	0.8702022615066093	0.8990285077241599	0.8896321070234113	0.34894091415830547	0.9931517757604714	0.8995062908106386	0.7743271221532091	0.915273132664437	0.9044433827042523	0.8894728459945851	0.8644688644688645
SRR23478237	0.9448956840261188	0.9498327759197325	0.9332696289218029	0.9108138238573021	0.9426660296225514	0.9057174709348622	0.8587354674311196	0.7642936773371556	0.63513298295907	0.7418378722726549	0.8982322025800287	0.9386845039018952	0.8294314381270903	0.8686096512183469	0.7168338907469343	0.7808568243350852	0.8170090778786431	0.6913521261347348	0.870043000477783	0.9286510590858417	0.78913839783405	0.851887243191591	0.7220895046982003	0.8722726548813505	0.7142857142857143	0.9436215957955089	0.990285077241599	0.8012422360248447	0.652014652014652	0.7408823060996974	0.5276317885013537	0.5292243987896161	0.8858098423315814	0.9562032170727823	0.8620799490364708	0.6481923873228221	0.0	0.8466316292403249	0.8931358496575887	0.8444019748367575	0.73992673992674	0.8980729415512024	0.8189202102245581	0.7141264532568881	0.9477623825449912	0.9025322503583373	0.6392737697085523	0.7302118171683389	0.7402452619843924	0.7744863831820353	0.5980251632425545	0.8794394011785316	0.735467431119605	0.8181239050804269	0.8660614747571269	0.9431438127090301	0.9796145883102405	0.925625099538143	0.9528587354674312	0.8217869087434305	0.6120401337792643	0.7939162286988374	0.7843605669692626	0.979296066252588	0.9687848383500557	0.7698678133460742	0.8295906991559165	0.8057015448319796	0.9601847427934385	0.9506290810638637	0.8294314381270903	0.9741997133301481	0.7440675266762223	0.7316451664277751	0.6706481923873229	0.8189202102245581	0.9840738971173754	0.8705207835642619	0.935340022296544	0.9523809523809523	0.8080904602643733	0.8262462175505654	0.9144768275203058	0.9052396878483835	0.8295906991559165	0.9061952540213409	0.9855072463768116	0.9326325848064978	0.8684503901895206	0.8071348940914158	0.9093804745978659	0.9447364229972925	0.9698996655518395	0.8706800445930881	0.8846950151297978	0.9503105590062112	0.9942666029622551	0.9474438604873388	0.9276954929128842	0.9407548972766364	0.9246695333651855	0.8617614269788183	0.9630514413123109	0.8442427138079311	0.9111323459149546	0.9560439560439561	0.7883420926899187	0.8107978977544195	0.9192546583850931	0.9348622392100653	0.8760949195731804	0.7762382544991241	0.9753145405319318	0.8103201146679407	0.8694059563624781	0.8595317725752508	0.8991877687529861	0.8248128682911292	0.9611403089663959	0.9746774964166268	0.9827998088867654	0.9417104634495939	0.9210065297021819	0.8800764452938366	0.8373944895684026	0.9966555183946488	0.8585762064022934	0.968944099378882	0.9278547539417105	0.94951425386208	0.9335881509794554	0.957318044274566	0.8187609491957318	0.8270425226946966	0.89520624303233	0.7341933428889951	0.9770664118490205	0.8920210224558051	0.7612677177894569	0.9412326803631151	0.9264214046822743	0.9310399745182354	0.8493390667303711
