Feature ID	Taxon	Confidence
09bca6405d786f68d383ca11b9654e5e	d__Archaea; p__Methanobacteriota_A_1229; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium_B_963; s__Methanobacterium_B_963 lacus	0.9443043514591638
afc32c4555d9cff5e74cec730f8de6f7	d__Archaea; p__Methanobacteriota_A_1229; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter_A; s__Methanobrevibacter_A smithii_A	0.999813083306116
26639d9f66c6c2106996b1c162605ff8	d__Archaea; p__Methanobacteriota_A_1229; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter_A; s__Methanobrevibacter_A smithii_A	0.9999366805414177
d9b7cefc80d9ab6c9d3cc7e3679a371c	d__Archaea; p__Methanobacteriota_A_1229; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter_A	0.9998238385191835
b13d0eb14ee9e84e82ee505035477950	d__Archaea; p__Methanobacteriota_A_1229; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter_A; s__Methanobrevibacter_A smithii_A	0.9900586393340226
bf5d7f34fd2704611642f069b2d422ae	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H_857956	0.9166952016744748
34aff734cc9383b081c32b97a8ef0673	d__Archaea; p__Methanobacteriota_A_1229; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter_A; s__Methanobrevibacter_A smithii_A	0.9998984370847421
93f7298b6d13dc931f8c61da028c3b54	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales_579	0.9264423494948733
472aa825e6296eab34fbcff5cbfc0cd3	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__GW2011-AR20; g__GCA-2688355; s__GCA-2688355 sp002688355	0.9984243751954011
535f1a11048b06eb205347840f8845e2	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Christensenellales; f__CAG-138; g__CAG-1024; s__	0.9999999999990763
76450632906afba869cb0a172eafed0d	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Christensenellales; f__CAG-138; g__CAG-1024; s__	0.9999999999989768
084691dd0c1424493e0d1464db4195f2	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Christensenellales; f__CAG-138; g__CAG-1024; s__	0.9999999999995027
11e63991532789c7ae70ee08f51f3a23	d__Bacteria	0.9909766769570764
4df31a7e88f7e421c761c76528973334	d__Bacteria	0.993141638639448
c51b6397ca8f1f8b2dac6f9aba7e332d	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__UBA2421; s__	0.9999651410759482
614c92c3569d8a9c3c8969865565829b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__B-17BO; g__UBA2475; s__UBA2475 sp002319075	0.9999999428538916
1719fe162a1d3388900d844ea6c4e32d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__B-17BO; g__UBA2475; s__UBA2475 sp002319075	0.9999999994824408
a9efdd42b173ac06b1779eed12c294b9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__B-17BO; g__UBA2475; s__UBA2475 sp002319075	0.9999999998591989
fbeeb4be7b259f36592f1d98fa55d0e6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Hydrotalea; s__Hydrotalea flava	0.9999999934323968
73806f0d3ff972c29d195578441929e0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Hydrotalea; s__Hydrotalea flava	0.9999999888681544
319a802c01b21c2b78b857bad13ca140	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Sediminibacterium	0.9999999973446133
bcfaeeced0d55a8c7a5aa17449c0279a	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9999920694438476
65a854b73ad2f8109ebc167482acd095	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__; f__; g__; s__	0.8932580739891636
fb056925a0e3dc58478d2f3439d3354d	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium_388775	0.9838186411396841
8a5cd54f82510099cece37a03e8b1131	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__; f__; g__; s__	0.9616292408074595
47afb8d45aaf9878492b4e7bb702b06b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__M3007 sp003448025	0.9999944119154903
a96da18a009438a636627d1848373bf4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__M3007 sp003448025	0.9999999859668379
ea807501fb6703ea7286b414dce5681c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A; f__2013-40CM-41-45; g__2013-40CM-41-45; s__	1.0
e9fec525662cf4e3ffa5ce7d222a2a44	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__M3007 sp003448025	0.9999999512721741
ca0671e49164038f5d289a8c4b23f8a6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H_857956; s__Bacteroides_H_857956 faecichinchillae	0.9871638331673364
a99cdb46922190ec5a03fed8c23b9e19	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__B-17BO; g__UBA4416; s__UBA4416 sp002420145	0.7670478790925495
41bc400ea9a9abce880f0088c063150c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__2-12-FULL-35-15; f__2-12-FULL-35-15; g__2-12-FULL-35-15; s__2-12-FULL-35-15 sp001769385	0.9999995491462976
b8f99e800082eabd7905468193e6a8ba	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__2-12-FULL-35-15; f__2-12-FULL-35-15; g__2-12-FULL-35-15; s__2-12-FULL-35-15 sp001769385	0.9999983199800129
987c51daa6118625c8f23c2bb4e26530	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__M3007 sp003448025	0.9999999747470273
23da40f5c1992fe542acfbe790a665a4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0	0.9907468076330662
69c43ebffd5e44160a4421edb609637e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__GYS-P2D; s__	0.9999999999938893
983eabc674fba2e7e53e3755a12846c7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__; s__	0.9999998620014405
458333d4163b9a5374cbc7cb11d5bf15	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ferruginibacter	0.9999896992916789
5ae80b0d75593a46816cb59ca95e846d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ferruginibacter; s__	0.862205399893845
813d18cc64404f2dee206b1fe333d96f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__UBA1930; s__	0.9994037850773174
5cd938b5161e305d3d9d7ab7f5ff5489	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas_942023; s__Terrimonas crocea	0.7476258112584463
fa2877cf31cf756c4bd1cf4381bb472a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas_942023; s__Terrimonas crocea	0.8094865476600518
dabe3b3186edde859b8c3c3433a41090	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	0.9998637842907617
d94e0741985427b7208ea169ae114e70	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	0.9999984815722588
18790ea86bd2f703dd51b31fcc45d913	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Sediminibacterium; s__	0.9929953727358225
ac1f0284e8462708fda529ac3e5e878f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flaviaesturariibacter; s__	0.9999819327392634
76f2c81b17b5980a44086ec9b6446a0b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	0.9999999999998429
10068da6ea77d9eb46710ed273187571	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavihumibacter; s__Flavihumibacter soli	0.7916060453928795
6e0439459b04f1205650942212a384db	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavitalea_934515; s__Flavitalea soli	0.9754358773152927
525e84548f6778651edf93eb8fc16355	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__OLB9; s__OLB9 sp001567255	0.9601400679847755
1e5ad8b40420c51d47794a86b6aa7ffc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter_B_887417; s__Pedobacter_B_887417 cryoconitis	0.9803953498262362
b9083fd0197c781dee956bade74ecf4f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter_B_887417; s__Pedobacter_B_887417 ginsengisoli	0.7929581263915004
f4c7b8aff0a889b09c308468957ca988	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter_B_887417	0.9998656636866882
92b02b3a29c32e33d03cab7ce37484e2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__B-17BO; g__UBA4416; s__UBA4416 sp002420145	0.999999999988404
75d1e9623af7f9f45c54f14522851773	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__B-17BO; g__UBA4416; s__UBA4416 sp002420145	0.999999999987523
f1452d4a3553248f1ea98d956986ee31	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium sp000747525	0.9133685078685998
cd281271df506bd59efea5609139c9d2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Phocaeicola_A; s__Phocaeicola_A dorei	0.9965263438232707
72f104fe560058afc3f4cf9125f045f3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057; f__J057; g__RFHL01; s__RFHL01 sp003696875	0.9995507179945019
ed326acc75a23ab7bb59c929aef4b158	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057; f__J057; g__RFHL01; s__RFHL01 sp003696875	0.9915286646361017
6968f2ab3b13af40f5093e36b1100ae4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__B-17BO; g__UBA4416; s__UBA4416 sp002420145	0.999999997906258
6d99ce019bca1bacc8b299fc10675980	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057; f__J057; g__RFHL01; s__RFHL01 sp003696875	0.9497640560203096
451c44fd04bd295a38a494d3f87033f7	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921	0.9993863892538962
8a8c3c0287f58dc49912c359620da886	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__UBA4664; f__UBA4664; g__UBA4664; s__	0.967765360385587
f5516c3a146327220c66cab3e75ce0cc	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__UBA4664; f__SCTI01; g__SCTI01; s__SCTI01 sp004297735	0.9900780947901415
571e4a6abfa5c202f6df1acbef128359	d__Bacteria; p__Chloroflexota	0.7551727687937223
7277a2a4c7b650908f236a407dc78579	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_B	0.7618268944723369
da5b519db4a163ee8d637b2956e84fca	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae	0.9999990433999482
2f03f8fb918ce0c19a88eb697fdbf2eb	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Succinivibrionaceae; g__Succinivibrio; s__Succinivibrio sp000431835	0.9993280792176178
3c89a59068eb53895287fcea720b3738	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__1-14-0-10-45-34; g__1-14-0-10-45-34; s__1-14-0-10-45-34 sp002778785	0.9999999789461642
b166e90f16aa65bd4e3e8fb622086f5b	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__SG-bin7; g__SG-bin7; s__SG-bin7 sp002083485	0.999999999424972
f44af82eebbefddb218e4a1b461a4228	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__SG-bin7; g__SG-bin7; s__SG-bin7 sp002083485	0.9999999835153235
07f674ea3313e8690a146d708bb87b90	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Bdellovibrio bacteriovorus_E	0.9982110836681218
d6fd872dca8bb48c108920e377e767c1	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Bdellovibrio bacteriovorus_E	0.9984345111820826
36a5ac5b1a194ef022613c0bd1325303	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__; s__	0.9265130143679186
1eb0c5e769f87206367da7afe4a926cc	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae	0.9999999857166643
6e0f438f02a006c26d9ca0fa454d6e8e	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__SG-bin7; g__SG-bin7; s__SG-bin7 sp002083485	0.9999999951974418
7034b2ac4e7b6e37f9fd99911d4516e6	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921	0.7497019636561478
c0f21227d0d89f3e8bb79ea1cca4e536	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141780; s__Blautia_A_141780 ornithocaccae	0.9982825948276866
a5263af1fc029ff4e2bf4444c0c4ce9d	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141780; s__Blautia_A_141780 ornithocaccae	0.9997290139105682
99858a1bc7644fc50b5e92604ecebbc4	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141780; s__Blautia_A_141780 ornithocaccae	0.9992914335192324
7c1b91d12e72539ec3bb1445f69f7931	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141780; s__Blautia_A_141780 ornithocaccae	0.9898840901260223
2be5b855e5a170abe89268e89b2d2faa	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	0.7405031031392133
